Symbol	Timeframes	DateTime	Open	High	Low	Close	BaseReturn	MidReturn	HigherReturn	BaseMidCorr	BaseHigherCorr	MidHigherCorr	ZScore	SignalType	CorrelationState	PostSignal1Bar(%)	PostSignal5Bars(%)	PostSignal10Bars(%)
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 02:35	3032.91000	3033.32000	3032.54000	3032.85000	-0.02000	0.00000	0.00000	-0.079	0.000	0.000	-0.008	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 02:40	3032.83000	3033.10000	3032.47000	3032.93000	0.08000	0.00000	0.00000	-0.072	0.000	0.000	0.129	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 02:45	3032.86000	3033.16000	3031.57000	3031.88000	-1.05000	0.00000	0.00000	0.048	0.000	0.000	-1.698	Divergence Warning	Diverging	0.00	-0.08	-0.11
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 02:50	3031.87000	3032.05000	3031.31000	3031.86000	-0.02000	0.00000	0.00000	0.059	0.000	0.000	0.064	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 02:55	3031.87000	3032.21000	3031.34000	3031.42000	-0.44000	0.00000	0.00000	0.047	0.000	0.000	-0.617	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:00	3031.61000	3032.69000	3029.94000	3030.00000	-1.42000	0.00000	0.00000	0.026	0.000	0.000	-2.046	Divergence Warning	Diverging	0.04	-0.01	-0.07
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:05	3030.01000	3031.58000	3029.45000	3031.09000	1.09000	0.00000	0.00000	0.010	0.000	0.000	1.773	Divergence Warning	Diverging	-0.06	-0.08	-0.06
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:10	3031.08000	3031.58000	3029.33000	3029.37000	-1.72000	0.00000	0.00000	0.095	0.000	0.000	-2.197	Divergence Warning	Diverging	-0.03	-0.02	0.02
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:15	3029.24000	3029.38000	3028.19000	3028.48000	-0.89000	0.00000	0.00000	0.098	0.000	0.000	-0.981	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:20	3028.47000	3029.65000	3028.08000	3029.10000	0.62000	0.00000	0.00000	0.097	0.000	0.000	1.087	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:25	3028.97000	3029.98000	3028.96000	3029.76000	0.66000	0.00000	0.00000	0.095	0.000	0.000	1.105	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:30	3029.75000	3029.75000	3028.53000	3028.72000	-1.04000	0.00000	0.00000	0.119	0.000	0.000	-1.113	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:35	3028.71000	3029.75000	3028.58000	3028.64000	-0.08000	0.00000	0.00000	0.113	0.000	0.000	0.160	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:40	3028.67000	3028.68000	3027.72000	3027.99000	-0.65000	0.00000	0.00000	0.112	0.000	0.000	-0.612	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:45	3027.94000	3028.81000	3027.51000	3028.57000	0.58000	0.00000	0.00000	0.101	0.000	0.000	0.968	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.03.19 03:50	3028.62000	3028.68000	3027.75000	3027.83000	-0.74000	0.00000	0.00000	0.139	0.000	0.000	-0.780	None	Diverging	0.00	0.00	0.00
